profile,scenario,variable,trials,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,mean_memory_mb,mean_tokens,mean_cache_hit_rate
OPT1+2+3+4+5: Full Stack,context_scaling,512,30,108.23173666670603,108.17455000005793,109.1921999995975,109.20230000010633,2.6702880859375e-05,4254,0.7
OPT1+2+3+4+5: Full Stack,context_scaling,1024,30,107.3980966666871,107.92385000013383,108.73589999937394,108.74279999916325,2.6702880859375e-05,6148,0.7
OPT1+2+3+4+5: Full Stack,server_scaling,1,30,77.38028666659982,77.34735000030923,77.99880000038684,78.25669999965612,2.8228759765625e-05,2965,0.7
OPT1+2+3+4+5: Full Stack,server_scaling,5,30,77.40760666683855,77.39175000006071,78.26180000029126,78.27140000063082,2.6702880859375e-05,3037,0.7
OPT1+2+3+4+5: Full Stack,server_scaling,10,30,77.40379333342086,77.34005000020261,78.26659999955154,78.54779999979655,2.6702880859375e-05,3127,0.7
OPT1+2+3+4+5: Full Stack,server_scaling,20,30,108.47497999996752,108.37055000001783,109.63089999950171,109.79500000030384,2.6702880859375e-05,3307,0.7
OPT1+2+3+4+5: Full Stack,server_scaling,30,30,123.60177666675251,123.65130000034696,124.47750000046653,124.51640000017505,2.6702880859375e-05,3487,0.7
OPT1+2+3+4+5: Full Stack,server_scaling,40,30,123.52276000001439,123.41669999977967,124.39220000032947,124.43089999942458,3.204345703125e-05,3667,0.7
OPT1+2+3+4+5: Full Stack,server_scaling,50,30,154.60850666668193,154.60310000025856,155.52179999940563,155.63010000005306,5.340576171875e-05,3847,0.7
OPT1+2+3+4: Incremental,context_scaling,64,30,107.55539333331399,107.90219999989858,108.83220000050642,109.11739999937708,4.9591064453125e-05,2596,0.7
OPT1+2+3+4: Incremental,context_scaling,128,30,105.60682000007849,107.9356000000189,108.70840000006865,108.86459999983344,4.9591064453125e-05,2833,0.7
OPT1+2+3+4: Incremental,context_scaling,256,30,107.29821333322131,108.35910000014337,109.20139999961975,109.2134000000442,4.9591064453125e-05,3307,0.7
OPT1+2+3+4: Incremental,context_scaling,512,30,107.08976000011414,108.01945000002888,108.83950000061304,108.86179999943124,4.9591064453125e-05,4254,0.7
OPT1+2+3+4: Incremental,context_scaling,1024,30,107.88421999992958,107.92715000025055,108.81010000048263,108.95160000018222,4.9591064453125e-05,6148,0.7
OPT1+2+3+4: Incremental,server_scaling,1,30,77.52210333328549,77.5447000000895,78.21789999979956,78.40109999960987,4.9591064453125e-05,2965,0.7
OPT1+2+3+4: Incremental,server_scaling,5,30,77.35154000004816,77.36060000024736,77.93890000084502,78.32239999970625,4.9591064453125e-05,3037,0.7
